state_ordinal,public_state_identity,game_id,decision_index,opponent_stratum,observer_color,opponent_setup_source,progress_bucket,unresolved_pieces,moved_unresolved,learned_worlds,distinct_worlds,fallback_steps,baseline_worlds,baseline_distinct_worlds,mean_marginal_l1,mean_learned_entropy
2284,c9ec4a1685b5fa7201e4e3f9a6c6b0687f9cbaa937945e01184da74f7c31d10a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,59,information_miser,blue,neutral,middle,38,1,18,18,0,4,4,0.576869,2.190915
2285,cb71b66593bf4870de07d7bbfe1a0a2bb66db8428942a4ae406a6f585802ae83,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,75,information_miser,blue,neutral,middle,38,1,18,18,0,4,4,0.567428,2.189845
2286,0d965149e500fb7ee7ccb8acd9c8cf2b89bbc8e3c8acc79f19243e8132aedb51,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,89,information_miser,blue,neutral,middle,37,5,18,18,0,4,4,0.560219,2.118965
2287,d19ef0f1ae885c921f2e1a30204f8636ac1ab145903fae7371f6e72ee7b4145a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,105,information_miser,blue,neutral,middle,37,8,18,18,0,4,4,0.50422,2.080791
2288,6b8ac9361dbf6250101661d13d2d8919544a76a9e8de82f683bb4287ca64b272,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,119,information_miser,blue,neutral,middle,37,10,18,18,0,4,4,0.542482,2.051505
2289,7ff568d97b590bb675ae4c9b5dd978ce48341bd82990871e355ecaac893d8d76,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,133,information_miser,blue,neutral,late,37,10,18,18,0,4,4,0.556978,2.015871
2290,509f00b8c777d70bb47772ea7038ecd49d6b4f997faa308dcf8e128b0c5692d4,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,149,information_miser,blue,neutral,late,36,11,18,18,0,4,4,0.539087,1.995668
2291,2f63e6837ddf5583aee180ad70277981c9dd9d3c11c53cd6e0f669bd18afef91,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,163,information_miser,blue,neutral,late,34,14,18,18,0,4,4,0.54365,2.008482
2292,ed0f18f9cd849a5f083083fd78fc443d79e36c31ac1f8413dcbd544b44933a73,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,179,information_miser,blue,neutral,late,31,15,18,18,0,4,4,0.580998,2.012999
2293,313c79aadb3a9b715a1f2edd7aa69edaf7c491bc10d4eafb62bb9f8ddc6cc8e4,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,193,information_miser,blue,neutral,late,28,15,18,18,0,4,4,0.528396,2.009263
2294,b24a7778a077dd20715bdc4a4bad4bcc06f18aec8472e5b5776a35ee3198f7ed,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,209,information_miser,blue,neutral,late,25,15,18,18,0,4,4,0.525426,1.965837
2295,3023584d377e31a50321999407334568d672b6cab803d5ded085cf36f36ecda1,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,223,information_miser,blue,neutral,late,23,15,18,18,0,4,4,0.5081,1.904411
2296,49b3540e9f2a43add27370bef6e0b8c0e8ddf3cdc09014ca37de476a516b55ab,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=0,0,information_miser,red,neutral,early,40,0,18,18,0,4,4,0.599867,2.233742
2297,168f74bfc80346935be0ebfdada880f7171d1ca0be770dd460aca512b532e37b,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=0,2,information_miser,red,neutral,early,40,1,18,18,0,4,4,0.561279,2.219801
2298,4d35b2c8023bad1db737bc784c513f0a51e4227ffe6b523e49192e37a2db71ae,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=0,4,information_miser,red,neutral,early,40,1,18,18,0,4,4,0.596942,2.198564
2299,ea7cc1c489ad154352ae7c14999935fb0c5a88d93b7f764400e0174fea64f17e,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=0,6,information_miser,red,neutral,early,40,2,18,18,0,4,4,0.627472,2.205237
2300,1ad5a10f8d0e709ee6d885ee0535e1207a27d6aa83eeb2d70e330947a161ec35,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=0,8,information_miser,red,neutral,early,40,3,18,18,0,4,4,0.606783,2.193931
2301,86a320fd01ed5d42145b8275a9e94ef621ba7e234cf248b59ff4f68d79e02c5f,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=0,10,information_miser,red,neutral,early,40,3,18,18,0,4,4,0.599413,2.189302
2302,5723a0aba195ed99db73f0464fddd44efbcf9f0330f8cced8500efce9fef81eb,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=0,12,information_miser,red,neutral,early,40,3,18,18,0,4,4,0.59017,2.178164
2303,1bb7dc6842d4b3e35662029339aca7119b03218c18bf405604646fbf6b32c4fc,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=0,14,information_miser,red,neutral,early,40,3,18,18,0,4,4,0.585193,2.185561
2304,8776c6bd6d7a4d346a53638a8124d6e21ac1e0056e742978fb0f50f612281663,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,1,information_miser,blue,neutral,early,40,1,18,18,0,4,4,0.576006,2.208057
2305,da8e346e0684d97e047f74a97c9b5a193382f9349c2e5a4973abf3b5ab86755b,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,3,information_miser,blue,neutral,early,40,1,18,18,0,4,4,0.575095,2.201289
2306,cd3b005c025605b5632e87fbd1805d039984c59d93449bd7ad94cf8dc8a58b67,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,5,information_miser,blue,neutral,early,40,2,18,18,0,4,4,0.577117,2.192079
2307,81730c8a048946b73ea7b53475b7c8a76639e65a2d89a5498fadf5f54838509e,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,7,information_miser,blue,neutral,early,40,2,18,18,0,4,4,0.58991,2.187703
2308,420d82b1f1f9875dc12b7fb22ac08b9614ade4a687e119a7cf0003d8db814e5b,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,9,information_miser,blue,neutral,early,40,2,18,18,0,4,4,0.592318,2.18261
2309,040c1f098c4a03cf599478807c07922fde44fae6c73587643a488e72bf80e35c,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,11,information_miser,blue,neutral,early,40,3,18,18,0,4,4,0.555399,2.173863
2310,fbfe53f119117dcb781237b8795ec8518a5c3f66ca4f9bad2c314c807354749d,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,13,information_miser,blue,neutral,early,40,4,18,18,0,4,4,0.603535,2.198972
2311,ed043b9b1c3fa68409b870b2106d21a8f97773dd1b3c63c3561a09b6fa5a8970,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,15,information_miser,blue,neutral,early,40,5,18,18,0,4,4,0.576971,2.191602
2312,1b005bded1768eaeb2d26f4643206db6afd84f36b3204f11f49910486f50df43,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,17,information_miser,blue,neutral,early,40,6,18,18,0,4,4,0.60618,2.164604
2313,37c3c561aee672fa9fa23c123dc5631884d1b18214aca6f99e7ea5884809c263,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,19,information_miser,blue,neutral,early,40,7,18,18,0,4,4,0.587954,2.166581
2314,ef9274c5cfa9c77bb6f41813e3622d00cb7474ccfd9eaa3350462077710bfdf4,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,21,information_miser,blue,neutral,early,40,7,18,18,0,4,4,0.566397,2.117009
2315,71adf17cfec10debae6e93308895635cca8ec510210691cb67679a45d0a259b6,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,23,information_miser,blue,neutral,early,40,8,18,18,0,4,4,0.59365,2.094897
2316,ec010068a26be54553e13dfd15ee303c56e4572da93f259fa58324d77d8ae142,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,25,information_miser,blue,neutral,early,40,8,18,18,0,4,4,0.571839,2.085469
2317,41429c5051fda8caf9e18493bafbd922268644b0768a0de907c4d87bc197c9a2,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,27,information_miser,blue,neutral,early,40,9,18,18,0,4,4,0.533738,2.082078
2318,3ab655dbb52293d504ffef0f4e162241e6ac41ac46252ada7ee1b359de8fbcf8,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,29,information_miser,blue,neutral,early,40,9,18,18,0,4,4,0.566129,2.096143
2319,1df09f3cce42c6efb4713b2c72e2e07b8b79a482bb0da43967654c674b122109,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=022|g=1,31,information_miser,blue,neutral,early,40,10,18,18,0,4,4,0.557487,2.102459
2320,e92866f3e53bc078b3f54c43d9f1319fd8149c1ae6d030624e724f46c5b72057,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,0,information_miser,red,neutral,early,40,0,18,18,0,4,4,0.573519,2.227968
2321,391c8fb2cb87d54c9a30ad85dd9ac8765ff42c69d95f6d37bb43c3d9ed848324,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,4,information_miser,red,neutral,early,39,1,18,18,0,4,4,0.589429,2.205612
2322,c08533fb0fec9b453bccf6e5e3e46399e463066554cf4dfa2bf5befe297ffac0,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,8,information_miser,red,neutral,early,39,3,18,18,0,4,4,0.585262,2.196869
2323,9804813bab3717091197a9a43b257d2fca5fa0185360db9f50d76964effdc163,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,12,information_miser,red,neutral,early,39,3,18,18,0,4,4,0.565694,2.201211
2324,67d75e57459f304092820793f083abd5a1dc347359095b1a362c8d61f2537b78,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,16,information_miser,red,neutral,early,39,4,18,18,0,4,4,0.607758,2.183466
2325,cf2f0d3fc542d7eb4c70959418a9080f6bdb3a30b877e6ce26358d76db5f93d8,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,20,information_miser,red,neutral,early,39,4,18,18,0,4,4,0.588535,2.199854
2326,7656155082944e7167a10f909e41156cb41cdb12d6042ea7cc580a37f63193b8,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,26,information_miser,red,neutral,early,39,4,18,18,0,4,4,0.586709,2.193702
2327,12251208b1d379aecb57bb1f142454d67b3a8bf54da3ffcc2da921cd70e35024,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,30,information_miser,red,neutral,early,39,4,18,18,0,4,4,0.581884,2.198091
2328,3f7d146966faae4c9a5883ea2293b453117ba6f7b820ea2c56c9d5e0d3632634,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,34,information_miser,red,neutral,early,39,4,18,18,0,4,4,0.582238,2.195448
2329,0a20a94bd820f2ef14d8ecb761927f41b7a4a77ae96735b20c446ff908fa18f5,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,38,information_miser,red,neutral,early,39,4,18,18,0,4,4,0.549342,2.186222
2330,982c4f8e0634488ebdae295a7cd4c4ab42bfa41f8e87acc73f1b6096629f38e0,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,42,information_miser,red,neutral,middle,39,4,18,18,0,4,4,0.591452,2.17276
2331,267e7742b1dbbcf2f4f51a743daf37df185ca972cf69b69560d1736dbdcac1bf,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,48,information_miser,red,neutral,middle,39,4,18,18,0,4,4,0.588047,2.17513
2332,4229fda7d1177d24499a72c4555467c1eb3de209f753f58327bca004aea3448b,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,52,information_miser,red,neutral,middle,38,4,18,18,0,4,4,0.564644,2.147312
2333,1f13e14ed71a2d0505613a1f7252f8b0b119885939a21bcadcd93c7aa285ac73,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,56,information_miser,red,neutral,middle,37,4,18,18,0,4,4,0.542249,2.136976
2334,b4ef15ac2e06bab3ff1b28f17d5da5b07b8340b8f2168cfa0aab72544ca36b20,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,60,information_miser,red,neutral,middle,37,4,18,18,0,4,4,0.601228,2.105707
2335,f54b472051e59744156d5e63abde5542db2898f18c682996f2c10f088c6f2e69,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=0,64,information_miser,red,neutral,middle,37,4,18,18,0,4,4,0.588279,2.069438
2336,d0c479c7bc4f9e295b7da629750581120ff7db678ed5ad9ee2339e893be9e4f8,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,1,information_miser,blue,neutral,early,40,1,18,18,0,4,4,0.600277,2.209333
2337,8b892a34ff65cd761ec7d4fd022c5acbf32b342f0234f2f3f1bb38128c39a93f,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,7,information_miser,blue,neutral,early,40,2,18,18,0,4,4,0.574925,2.1827
2338,fa74af448f1e308777c49a32fbaf62c5bedd6a5ac753660929cd7df0e1c094ce,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,15,information_miser,blue,neutral,early,39,2,18,18,0,4,4,0.520234,2.095688
2339,c2a02e7c17c42a407fbbc2a279c8c6a042a4af6a55c00b5fe6ce4428912bd3cb,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,21,information_miser,blue,neutral,early,39,2,18,18,0,4,4,0.537891,2.100322
2340,ef4928c5ce728006ec65b4e32dd1f4452399cdcaed0b935c1f4b56637d4f517c,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,29,information_miser,blue,neutral,early,39,2,18,18,0,4,4,0.528415,2.088138
2341,40b5a0df01fbd89f6844faa11fcc7a9abb04478f62ff62e06eb2c1a5b3730fbf,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,37,information_miser,blue,neutral,early,39,2,18,18,0,4,4,0.553779,2.129366
2342,e0ebf0be3ad42aae3f0693dd2275eacbfc6c44aae539f5cecc3499d39616cdfd,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,43,information_miser,blue,neutral,middle,38,2,18,18,0,4,4,0.555927,2.129379
2343,bd45b90e9bf9a724ca4479af6b909b8e20a9cdce39090a632687b4f941c39b4c,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,51,information_miser,blue,neutral,middle,34,3,18,18,0,4,4,0.498423,2.034999
2344,19b927417baa631fb3832087a1afeb06d05b49a92e778e2c3632cd6ded478a22,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,59,information_miser,blue,neutral,middle,31,6,18,18,0,4,4,0.560647,2.080403
2345,09257ffcfa82c53340b6a8e3b8ceca3fc3de3eeb6914c4d8c1330a3ef46cdf04,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,65,information_miser,blue,neutral,middle,31,6,18,18,0,4,4,0.576511,2.055319
2346,158cead0b91ce318b24002be8c7904487dab7fe21f7f7c50e66c472033e1b5d8,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,73,information_miser,blue,neutral,middle,31,6,18,18,0,4,4,0.542137,2.044554
2347,348d85a427d9b67b6cebfeba68c7fbd0c093810e09f3fcc2044fb172893d02ff,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,79,information_miser,blue,neutral,middle,30,6,18,18,0,4,4,0.52569,2.074992
2348,841bbfcec1cfa959f261b8e5aacee4583b63887752d9bd6807c0c1bdc69cca04,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,87,information_miser,blue,neutral,middle,30,6,18,18,0,4,4,0.547719,2.06233
2349,7477bee8152b52a468293c99e045a86c580c3132f56fe42f084cb56321ff71f9,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,95,information_miser,blue,neutral,middle,28,5,18,18,0,4,4,0.559948,2.074629
2350,e7e14b6f1a6ac6812d5f092c5d1a89481f7a7708adace5f835e85439af95ac73,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,101,information_miser,blue,neutral,middle,27,5,18,18,0,4,4,0.561375,2.071835
2351,aa461e221555fa7ad375a7bc54069a9238039cd919e442c8d9616ae6a0ac693d,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=023|g=1,109,information_miser,blue,neutral,middle,24,4,18,18,0,4,4,0.561316,2.078315
2352,d4b565953cddb56d61c984dd0a9df2c192dba6d5afc04109f3c5f3098c056db5,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,0,information_miser,red,neutral,early,40,0,18,18,0,4,4,0.571521,2.230945
2353,7bf9e66b0fc201ed015005ad1344cc6d4cbe1e660ee2a73b8ad4dfb533a301d9,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,32,information_miser,red,neutral,early,38,6,18,18,0,4,4,0.530618,2.185915
2354,01c93ad7f359183a99a8c68f5990683a5c77d5abbf3cfd9a7e6ae9446d511103,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,66,information_miser,red,neutral,middle,38,10,18,18,0,4,4,0.539956,2.030259
2355,6852392c14f71ca6abe2de7e6209ef492839e4d8ba0578e1623d532126439897,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,98,information_miser,red,neutral,middle,37,10,18,18,0,4,4,0.56262,2.042683
2356,4a5c3d83d1947e38d885ee6e770cf3c2d79dfe6b4ff9a4e311a1b1b8306f00e8,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,132,information_miser,red,neutral,late,34,11,18,18,0,4,4,0.515332,1.982015
2357,a90c844492c662498c5ff64519b2bf572bccb4c1c5516e6d38b0d4e57ce7e3f2,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,164,information_miser,red,neutral,late,33,11,18,18,0,4,4,0.534358,1.926974
2358,0936523a807cd871c1f44ade936715973c209b5c15172dfe9b8281d6baf8960a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,198,information_miser,red,neutral,late,33,11,18,18,0,4,4,0.567339,1.918604
2359,f3010a0b96a405fc28e56555582051588dee0faef9008f08f7b78c1a3031aacf,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,230,information_miser,red,neutral,late,32,10,18,18,0,4,4,0.558199,1.935061
2360,d8f92de0963e84fe6d63cef07bcea861eeb0dfb1a8877da8df17b3c87ae51d3f,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,264,information_miser,red,neutral,late,32,10,18,18,0,4,4,0.565941,1.94318
2361,4836f79124fc6581c3c3310153c5597a4dec8a84c2f5b37a735d56aaad876956,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,298,information_miser,red,neutral,late,31,9,18,18,0,4,4,0.553555,2.004016
2362,ee6433827750429d4953c4980a356998ea518c7ec0161cf37fa72743bcfaacdc,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,330,information_miser,red,neutral,late,27,8,18,18,0,4,4,0.530573,1.891526
2363,b005e7eae2dad658d71a2baaea218c7ad7c7e1d8f0690f1fffc5944bb987c13f,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,364,information_miser,red,neutral,late,25,7,18,18,0,4,4,0.500998,1.908227
2364,a94dca1e84accc0f3be32d296d4035e23b406413a99d111d5ebcf8d7172b3104,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,396,information_miser,red,neutral,late,25,7,18,18,0,4,4,0.532606,1.902135
2365,18fe874f0d5a20b5050c81bf84e11412ce42d656729f8ec3ab08e6f777aa3eda,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,430,information_miser,red,neutral,late,21,6,18,18,0,4,4,0.502467,1.902109
2366,3ef13a2933e7747fb05aebfc519b1a93ac142a17fdff6e370ee9077d79669faa,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,462,information_miser,red,neutral,late,20,7,18,18,0,4,4,0.531204,1.801281
2367,50f0bd70f9392f90bbc2f46e36d486e0158105e1f9ed6273416ddfdcc63bfec0,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=0,496,information_miser,red,neutral,late,19,9,18,18,0,4,4,0.483715,1.777895
2368,0d911c1fa9cdd677dc63a3e6bb14ec8b9a4e27e65efd18bf8f32f6128ecbeb0a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=1,1,information_miser,blue,neutral,early,40,1,18,18,0,4,4,0.611404,2.212984
2369,45274306a6ca2c859a24fe0a71d4324e2473ed4c3005f266b40f51051996928f,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=1,31,information_miser,blue,neutral,early,39,8,18,18,0,4,4,0.575381,2.174257
2370,c0c7651fce962399956f3c9cee24ec8aa90b1d1276aff0a40c956116ab6a4221,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=1,61,information_miser,blue,neutral,middle,38,11,18,18,0,4,4,0.596986,2.011005
2371,ecc95b3423a93be064a94ae6287336ebb74adef78b9e00bb628306f626d5c1e4,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=024|g=1,91,information_miser,blue,neutral,middle,38,11,18,18,0,4,4,0.585992,1.936685
