benchmark_state_id,state_ordinal,configuration,worlds,opponent_stratum,observer_color,progress_bucket,unresolved_pieces,hidden_pieces,public_state_identity,document_ms,forward_ms,sampling_ms,total_ms
phase11_benchmark_state_v1|ms=2026081901|n=356,356,forward_only,0,information_miser,blue,late,28,28,a5242d87afb7a7d8b54e1a9102620974d5940fe1005db5ae0c95e9414e3862d5,0.291291,1.528167,0.095167,1.914625
phase11_benchmark_state_v1|ms=2026081901|n=356,356,forward_plus_16_worlds,16,information_miser,blue,late,28,28,a5242d87afb7a7d8b54e1a9102620974d5940fe1005db5ae0c95e9414e3862d5,0.2595,1.291834,9.516375,11.067709
phase11_benchmark_state_v1|ms=2026081901|n=356,356,forward_plus_32_worlds,32,information_miser,blue,late,28,28,a5242d87afb7a7d8b54e1a9102620974d5940fe1005db5ae0c95e9414e3862d5,0.258542,1.484125,19.097375,20.840042
phase11_benchmark_state_v1|ms=2026081901|n=356,356,forward_plus_64_worlds,64,information_miser,blue,late,28,28,a5242d87afb7a7d8b54e1a9102620974d5940fe1005db5ae0c95e9414e3862d5,0.282291,1.41625,37.673584,39.372125
phase11_benchmark_state_v1|ms=2026081901|n=357,357,forward_only,0,information_miser,blue,late,31,31,6c481aeb99be630107af60dd43ade416f0eea3395c2104d118f0cc3a0f1f4507,0.288708,1.551667,0.113,1.953375
phase11_benchmark_state_v1|ms=2026081901|n=357,357,forward_plus_16_worlds,16,information_miser,blue,late,31,31,6c481aeb99be630107af60dd43ade416f0eea3395c2104d118f0cc3a0f1f4507,0.270625,1.305875,10.284625,11.861125
phase11_benchmark_state_v1|ms=2026081901|n=357,357,forward_plus_32_worlds,32,information_miser,blue,late,31,31,6c481aeb99be630107af60dd43ade416f0eea3395c2104d118f0cc3a0f1f4507,0.267041,1.346292,20.059333,21.672666
phase11_benchmark_state_v1|ms=2026081901|n=357,357,forward_plus_64_worlds,64,information_miser,blue,late,31,31,6c481aeb99be630107af60dd43ade416f0eea3395c2104d118f0cc3a0f1f4507,0.268792,1.338208,40.431208,42.038208
phase11_benchmark_state_v1|ms=2026081901|n=358,358,forward_only,0,information_miser,blue,late,33,33,60b39cd2519ba532a28ef3441ddbcc21a71e0f8bf031dd4ee5a845dbc5836b8d,0.282625,1.495042,0.112541,1.890208
phase11_benchmark_state_v1|ms=2026081901|n=358,358,forward_plus_16_worlds,16,information_miser,blue,late,33,33,60b39cd2519ba532a28ef3441ddbcc21a71e0f8bf031dd4ee5a845dbc5836b8d,0.267875,1.282917,10.618041,12.168833
phase11_benchmark_state_v1|ms=2026081901|n=358,358,forward_plus_32_worlds,32,information_miser,blue,late,33,33,60b39cd2519ba532a28ef3441ddbcc21a71e0f8bf031dd4ee5a845dbc5836b8d,0.260084,1.327541,20.790875,22.3785
phase11_benchmark_state_v1|ms=2026081901|n=358,358,forward_plus_64_worlds,64,information_miser,blue,late,33,33,60b39cd2519ba532a28ef3441ddbcc21a71e0f8bf031dd4ee5a845dbc5836b8d,0.2595,1.32825,41.288167,42.875917
phase11_benchmark_state_v1|ms=2026081901|n=359,359,forward_only,0,information_miser,blue,late,35,35,abaecc2b862ca7b6cf408426afe2d1513fe09cdff408d3143df536bef40ef549,0.29575,1.509291,0.122125,1.927166
phase11_benchmark_state_v1|ms=2026081901|n=359,359,forward_plus_16_worlds,16,information_miser,blue,late,35,35,abaecc2b862ca7b6cf408426afe2d1513fe09cdff408d3143df536bef40ef549,0.266208,1.287792,11.022625,12.576625
phase11_benchmark_state_v1|ms=2026081901|n=359,359,forward_plus_32_worlds,32,information_miser,blue,late,35,35,abaecc2b862ca7b6cf408426afe2d1513fe09cdff408d3143df536bef40ef549,0.264375,1.297375,22.072,23.63375
phase11_benchmark_state_v1|ms=2026081901|n=359,359,forward_plus_64_worlds,64,information_miser,blue,late,35,35,abaecc2b862ca7b6cf408426afe2d1513fe09cdff408d3143df536bef40ef549,0.27275,1.340125,44.179292,45.792167
phase11_benchmark_state_v1|ms=2026081901|n=360,360,forward_only,0,scout_rush,red,early,30,30,7bb5e00fb9f7fe341102e16cc953cee080647eaf0070b7434ea958e7f208e557,0.30225,1.784458,0.107458,2.194166
phase11_benchmark_state_v1|ms=2026081901|n=360,360,forward_plus_16_worlds,16,scout_rush,red,early,30,30,7bb5e00fb9f7fe341102e16cc953cee080647eaf0070b7434ea958e7f208e557,0.258792,1.380625,10.161625,11.801042
phase11_benchmark_state_v1|ms=2026081901|n=360,360,forward_plus_32_worlds,32,scout_rush,red,early,30,30,7bb5e00fb9f7fe341102e16cc953cee080647eaf0070b7434ea958e7f208e557,0.265625,1.475958,20.728542,22.470125
phase11_benchmark_state_v1|ms=2026081901|n=360,360,forward_plus_64_worlds,64,scout_rush,red,early,30,30,7bb5e00fb9f7fe341102e16cc953cee080647eaf0070b7434ea958e7f208e557,0.287291,1.640584,41.206041,43.133916
phase11_benchmark_state_v1|ms=2026081901|n=361,361,forward_only,0,scout_rush,red,early,35,35,6401c7e5afb20629970ad4e99d6ad7b1c34c4a56d3801f9ef2704e56bf90363c,0.283625,1.631292,0.117416,2.032333
phase11_benchmark_state_v1|ms=2026081901|n=361,361,forward_plus_16_worlds,16,scout_rush,red,early,35,35,6401c7e5afb20629970ad4e99d6ad7b1c34c4a56d3801f9ef2704e56bf90363c,0.261208,1.38125,11.365292,13.00775
phase11_benchmark_state_v1|ms=2026081901|n=361,361,forward_plus_32_worlds,32,scout_rush,red,early,35,35,6401c7e5afb20629970ad4e99d6ad7b1c34c4a56d3801f9ef2704e56bf90363c,0.289,1.59625,22.861667,24.746917
phase11_benchmark_state_v1|ms=2026081901|n=361,361,forward_plus_64_worlds,64,scout_rush,red,early,35,35,6401c7e5afb20629970ad4e99d6ad7b1c34c4a56d3801f9ef2704e56bf90363c,0.288833,1.658833,44.562125,46.509791
phase11_benchmark_state_v1|ms=2026081901|n=362,362,forward_only,0,scout_rush,red,early,36,36,59a55335471dc6854375c0bdbfc85b911de194e2afc548fd1519c96534d8332e,0.276833,1.686042,0.119458,2.082333
phase11_benchmark_state_v1|ms=2026081901|n=362,362,forward_plus_16_worlds,16,scout_rush,red,early,36,36,59a55335471dc6854375c0bdbfc85b911de194e2afc548fd1519c96534d8332e,0.245375,1.371958,11.344,12.961333
phase11_benchmark_state_v1|ms=2026081901|n=362,362,forward_plus_32_worlds,32,scout_rush,red,early,36,36,59a55335471dc6854375c0bdbfc85b911de194e2afc548fd1519c96534d8332e,0.255041,1.509667,22.058167,23.822875
phase11_benchmark_state_v1|ms=2026081901|n=362,362,forward_plus_64_worlds,64,scout_rush,red,early,36,36,59a55335471dc6854375c0bdbfc85b911de194e2afc548fd1519c96534d8332e,0.265084,1.572333,44.111667,45.949084
phase11_benchmark_state_v1|ms=2026081901|n=363,363,forward_only,0,scout_rush,red,early,36,36,fd68d18d1555b067c4f8fcf6c22990461db4f118ec6472e9d81c95ff32eb08df,0.290167,1.58175,0.11925,1.991167
phase11_benchmark_state_v1|ms=2026081901|n=363,363,forward_plus_16_worlds,16,scout_rush,red,early,36,36,fd68d18d1555b067c4f8fcf6c22990461db4f118ec6472e9d81c95ff32eb08df,0.270833,1.428583,11.2625,12.961916
phase11_benchmark_state_v1|ms=2026081901|n=363,363,forward_plus_32_worlds,32,scout_rush,red,early,36,36,fd68d18d1555b067c4f8fcf6c22990461db4f118ec6472e9d81c95ff32eb08df,0.28875,1.33175,22.536708,24.157208
phase11_benchmark_state_v1|ms=2026081901|n=363,363,forward_plus_64_worlds,64,scout_rush,red,early,36,36,fd68d18d1555b067c4f8fcf6c22990461db4f118ec6472e9d81c95ff32eb08df,0.271459,1.474791,45.6075,47.35375
phase11_benchmark_state_v1|ms=2026081901|n=364,364,forward_only,0,scout_rush,red,early,37,37,7dcd12a22ab238958ad3d37bbe11903cc24943b7507ca466d1dbe16cff698cff,0.277625,1.526458,0.122792,1.926875
phase11_benchmark_state_v1|ms=2026081901|n=364,364,forward_plus_16_worlds,16,scout_rush,red,early,37,37,7dcd12a22ab238958ad3d37bbe11903cc24943b7507ca466d1dbe16cff698cff,0.266667,1.316041,11.420209,13.002917
phase11_benchmark_state_v1|ms=2026081901|n=364,364,forward_plus_32_worlds,32,scout_rush,red,early,37,37,7dcd12a22ab238958ad3d37bbe11903cc24943b7507ca466d1dbe16cff698cff,0.260833,1.387167,22.68925,24.33725
phase11_benchmark_state_v1|ms=2026081901|n=364,364,forward_plus_64_worlds,64,scout_rush,red,early,37,37,7dcd12a22ab238958ad3d37bbe11903cc24943b7507ca466d1dbe16cff698cff,0.265333,1.340458,45.18225,46.788041
phase11_benchmark_state_v1|ms=2026081901|n=365,365,forward_only,0,scout_rush,red,early,37,37,ee12a808d841e9d4a95d37310e85510714cd631e40e3629c53a2c46b93a3638f,0.272375,1.439708,0.120167,1.83225
phase11_benchmark_state_v1|ms=2026081901|n=365,365,forward_plus_16_worlds,16,scout_rush,red,early,37,37,ee12a808d841e9d4a95d37310e85510714cd631e40e3629c53a2c46b93a3638f,0.250125,1.288125,11.357958,12.896208
phase11_benchmark_state_v1|ms=2026081901|n=365,365,forward_plus_32_worlds,32,scout_rush,red,early,37,37,ee12a808d841e9d4a95d37310e85510714cd631e40e3629c53a2c46b93a3638f,0.252167,1.33125,22.8155,24.398917
phase11_benchmark_state_v1|ms=2026081901|n=365,365,forward_plus_64_worlds,64,scout_rush,red,early,37,37,ee12a808d841e9d4a95d37310e85510714cd631e40e3629c53a2c46b93a3638f,0.25275,1.349917,45.18025,46.782917
phase11_benchmark_state_v1|ms=2026081901|n=366,366,forward_only,0,scout_rush,red,early,38,38,53c20bee671729c22fc039a4b16bf17837302a954f714e9e830a207d065de69e,0.265833,1.462875,0.120875,1.849583
phase11_benchmark_state_v1|ms=2026081901|n=366,366,forward_plus_16_worlds,16,scout_rush,red,early,38,38,53c20bee671729c22fc039a4b16bf17837302a954f714e9e830a207d065de69e,0.24775,1.356417,11.842666,13.446833
phase11_benchmark_state_v1|ms=2026081901|n=366,366,forward_plus_32_worlds,32,scout_rush,red,early,38,38,53c20bee671729c22fc039a4b16bf17837302a954f714e9e830a207d065de69e,0.255292,1.361958,23.177292,24.794542
phase11_benchmark_state_v1|ms=2026081901|n=366,366,forward_plus_64_worlds,64,scout_rush,red,early,38,38,53c20bee671729c22fc039a4b16bf17837302a954f714e9e830a207d065de69e,0.273125,1.453042,46.560666,48.286833
phase11_benchmark_state_v1|ms=2026081901|n=367,367,forward_only,0,scout_rush,red,early,38,38,ca4ca7bbb00c2e8222a611a47302d2640899fbec13921f8e5dc8e10ed97f06ee,0.285375,1.569334,0.122833,1.977542
phase11_benchmark_state_v1|ms=2026081901|n=367,367,forward_plus_16_worlds,16,scout_rush,red,early,38,38,ca4ca7bbb00c2e8222a611a47302d2640899fbec13921f8e5dc8e10ed97f06ee,0.253,1.473709,11.679041,13.40575
phase11_benchmark_state_v1|ms=2026081901|n=367,367,forward_plus_32_worlds,32,scout_rush,red,early,38,38,ca4ca7bbb00c2e8222a611a47302d2640899fbec13921f8e5dc8e10ed97f06ee,0.2545,1.350125,23.357042,24.961667
phase11_benchmark_state_v1|ms=2026081901|n=367,367,forward_plus_64_worlds,64,scout_rush,red,early,38,38,ca4ca7bbb00c2e8222a611a47302d2640899fbec13921f8e5dc8e10ed97f06ee,0.279416,1.449667,46.559583,48.288666
phase11_benchmark_state_v1|ms=2026081901|n=368,368,forward_only,0,scout_rush,red,early,39,39,5a34cd64aeb48b0ff5d73f2c29e11369a5f9be9c1016ea4f8df59f1c1be333c7,0.266709,1.437291,0.123792,1.827792
phase11_benchmark_state_v1|ms=2026081901|n=368,368,forward_plus_16_worlds,16,scout_rush,red,early,39,39,5a34cd64aeb48b0ff5d73f2c29e11369a5f9be9c1016ea4f8df59f1c1be333c7,0.243167,1.266875,11.631542,13.141584
phase11_benchmark_state_v1|ms=2026081901|n=368,368,forward_plus_32_worlds,32,scout_rush,red,early,39,39,5a34cd64aeb48b0ff5d73f2c29e11369a5f9be9c1016ea4f8df59f1c1be333c7,0.258583,1.378333,23.055875,24.692791
phase11_benchmark_state_v1|ms=2026081901|n=368,368,forward_plus_64_worlds,64,scout_rush,red,early,39,39,5a34cd64aeb48b0ff5d73f2c29e11369a5f9be9c1016ea4f8df59f1c1be333c7,0.245666,1.316042,45.643083,47.204791
phase11_benchmark_state_v1|ms=2026081901|n=369,369,forward_only,0,scout_rush,red,early,40,40,10047996ff0261c9d7cd50135ac2effdc9025cf6067c1239b6a95ae2f805b30d,0.296083,1.579667,0.132333,2.008083
phase11_benchmark_state_v1|ms=2026081901|n=369,369,forward_plus_16_worlds,16,scout_rush,red,early,40,40,10047996ff0261c9d7cd50135ac2effdc9025cf6067c1239b6a95ae2f805b30d,0.254334,1.31025,12.433458,13.998042
phase11_benchmark_state_v1|ms=2026081901|n=369,369,forward_plus_32_worlds,32,scout_rush,red,early,40,40,10047996ff0261c9d7cd50135ac2effdc9025cf6067c1239b6a95ae2f805b30d,0.271,1.418834,24.617,26.306834
phase11_benchmark_state_v1|ms=2026081901|n=369,369,forward_plus_64_worlds,64,scout_rush,red,early,40,40,10047996ff0261c9d7cd50135ac2effdc9025cf6067c1239b6a95ae2f805b30d,0.2815,1.534917,47.947458,49.763875
phase11_benchmark_state_v1|ms=2026081901|n=370,370,forward_only,0,scout_rush,red,middle,12,12,05d9e2c2609935259ac6fa9d7e916cc139719f5898f3469a7a4f6a10d52d284c,0.410917,1.454416,0.048042,1.913375
phase11_benchmark_state_v1|ms=2026081901|n=370,370,forward_plus_16_worlds,16,scout_rush,red,middle,12,12,05d9e2c2609935259ac6fa9d7e916cc139719f5898f3469a7a4f6a10d52d284c,0.268083,1.280208,6.427417,7.975708
phase11_benchmark_state_v1|ms=2026081901|n=370,370,forward_plus_32_worlds,32,scout_rush,red,middle,12,12,05d9e2c2609935259ac6fa9d7e916cc139719f5898f3469a7a4f6a10d52d284c,0.248291,1.256584,12.958541,14.463416
phase11_benchmark_state_v1|ms=2026081901|n=370,370,forward_plus_64_worlds,64,scout_rush,red,middle,12,12,05d9e2c2609935259ac6fa9d7e916cc139719f5898f3469a7a4f6a10d52d284c,0.253542,1.323333,25.474542,27.051417
phase11_benchmark_state_v1|ms=2026081901|n=371,371,forward_only,0,scout_rush,red,middle,29,29,4500b8b71652a52e7517421466fd0652c83db4e1cb3573f8825201edee5fe1f0,0.265375,1.418875,0.098375,1.782625
phase11_benchmark_state_v1|ms=2026081901|n=371,371,forward_plus_16_worlds,16,scout_rush,red,middle,29,29,4500b8b71652a52e7517421466fd0652c83db4e1cb3573f8825201edee5fe1f0,0.2515,1.293584,9.93575,11.480834
phase11_benchmark_state_v1|ms=2026081901|n=371,371,forward_plus_32_worlds,32,scout_rush,red,middle,29,29,4500b8b71652a52e7517421466fd0652c83db4e1cb3573f8825201edee5fe1f0,0.269167,1.429041,19.223334,20.921542
phase11_benchmark_state_v1|ms=2026081901|n=371,371,forward_plus_64_worlds,64,scout_rush,red,middle,29,29,4500b8b71652a52e7517421466fd0652c83db4e1cb3573f8825201edee5fe1f0,0.259583,1.386375,38.95675,40.602708
phase11_benchmark_state_v1|ms=2026081901|n=372,372,forward_only,0,scout_rush,red,middle,32,32,f3d2402ac444ded1e301fe1ab4346bc0414dae8c2f5ba7ebf799894448aec614,0.300458,1.519417,0.108583,1.928458
phase11_benchmark_state_v1|ms=2026081901|n=372,372,forward_plus_16_worlds,16,scout_rush,red,middle,32,32,f3d2402ac444ded1e301fe1ab4346bc0414dae8c2f5ba7ebf799894448aec614,0.273208,1.293709,10.552958,12.119875
phase11_benchmark_state_v1|ms=2026081901|n=372,372,forward_plus_32_worlds,32,scout_rush,red,middle,32,32,f3d2402ac444ded1e301fe1ab4346bc0414dae8c2f5ba7ebf799894448aec614,0.262916,1.3415,21.037584,22.642
phase11_benchmark_state_v1|ms=2026081901|n=372,372,forward_plus_64_worlds,64,scout_rush,red,middle,32,32,f3d2402ac444ded1e301fe1ab4346bc0414dae8c2f5ba7ebf799894448aec614,0.270667,1.370792,42.146125,43.787584
phase11_benchmark_state_v1|ms=2026081901|n=373,373,forward_only,0,scout_rush,red,middle,34,34,6b8567883e95c531510bb67e784ef2e3ff65a361db136a1708b7095b84456684,0.270833,1.438833,0.109375,1.819041
phase11_benchmark_state_v1|ms=2026081901|n=373,373,forward_plus_16_worlds,16,scout_rush,red,middle,34,34,6b8567883e95c531510bb67e784ef2e3ff65a361db136a1708b7095b84456684,0.257917,1.310292,10.712458,12.280667
phase11_benchmark_state_v1|ms=2026081901|n=373,373,forward_plus_32_worlds,32,scout_rush,red,middle,34,34,6b8567883e95c531510bb67e784ef2e3ff65a361db136a1708b7095b84456684,0.255666,1.31675,21.4175,22.989916
phase11_benchmark_state_v1|ms=2026081901|n=373,373,forward_plus_64_worlds,64,scout_rush,red,middle,34,34,6b8567883e95c531510bb67e784ef2e3ff65a361db136a1708b7095b84456684,0.2745,1.47075,42.705708,44.450958
phase11_benchmark_state_v1|ms=2026081901|n=374,374,forward_only,0,scout_rush,red,middle,35,35,52d20d65a4f5d41ed11c2c0c80b32e61eb10e7f734cbda0253664028dbbeaf14,0.278417,1.426416,0.112459,1.817292
phase11_benchmark_state_v1|ms=2026081901|n=374,374,forward_plus_16_worlds,16,scout_rush,red,middle,35,35,52d20d65a4f5d41ed11c2c0c80b32e61eb10e7f734cbda0253664028dbbeaf14,0.262334,1.269083,11.230917,12.762334
phase11_benchmark_state_v1|ms=2026081901|n=374,374,forward_plus_32_worlds,32,scout_rush,red,middle,35,35,52d20d65a4f5d41ed11c2c0c80b32e61eb10e7f734cbda0253664028dbbeaf14,0.279583,1.476917,21.863541,23.620041
phase11_benchmark_state_v1|ms=2026081901|n=374,374,forward_plus_64_worlds,64,scout_rush,red,middle,35,35,52d20d65a4f5d41ed11c2c0c80b32e61eb10e7f734cbda0253664028dbbeaf14,0.304292,1.408542,43.533666,45.2465
phase11_benchmark_state_v1|ms=2026081901|n=375,375,forward_only,0,scout_rush,red,middle,36,36,3664e09827ee6cfba2f21bceeed1985e888b151537febcddd4614d46e6fff2c4,0.273625,1.466167,0.120125,1.859917
phase11_benchmark_state_v1|ms=2026081901|n=375,375,forward_plus_16_worlds,16,scout_rush,red,middle,36,36,3664e09827ee6cfba2f21bceeed1985e888b151537febcddd4614d46e6fff2c4,0.252208,1.318,11.442792,13.013
phase11_benchmark_state_v1|ms=2026081901|n=375,375,forward_plus_32_worlds,32,scout_rush,red,middle,36,36,3664e09827ee6cfba2f21bceeed1985e888b151537febcddd4614d46e6fff2c4,0.257625,1.327833,22.273333,23.858791
phase11_benchmark_state_v1|ms=2026081901|n=375,375,forward_plus_64_worlds,64,scout_rush,red,middle,36,36,3664e09827ee6cfba2f21bceeed1985e888b151537febcddd4614d46e6fff2c4,0.261958,1.359708,44.658292,46.279958
phase11_benchmark_state_v1|ms=2026081901|n=376,376,forward_only,0,scout_rush,red,middle,36,36,def10c2e2d4a1a1bed0de163d1e66d6983839fb33f9c23658cf32cb817da57b6,0.303084,1.437375,0.126166,1.866625
phase11_benchmark_state_v1|ms=2026081901|n=376,376,forward_plus_16_worlds,16,scout_rush,red,middle,36,36,def10c2e2d4a1a1bed0de163d1e66d6983839fb33f9c23658cf32cb817da57b6,0.265709,1.390541,11.356,13.01225
phase11_benchmark_state_v1|ms=2026081901|n=376,376,forward_plus_32_worlds,32,scout_rush,red,middle,36,36,def10c2e2d4a1a1bed0de163d1e66d6983839fb33f9c23658cf32cb817da57b6,0.263625,1.314667,22.543667,24.121959
phase11_benchmark_state_v1|ms=2026081901|n=376,376,forward_plus_64_worlds,64,scout_rush,red,middle,36,36,def10c2e2d4a1a1bed0de163d1e66d6983839fb33f9c23658cf32cb817da57b6,0.278709,1.426875,44.795833,46.501417
phase11_benchmark_state_v1|ms=2026081901|n=377,377,forward_only,0,scout_rush,red,middle,37,37,6482d33993d974bc59773af70af5d049438ce21d55b68655e1740e280a7f3f00,0.280583,1.468708,0.120792,1.870083
phase11_benchmark_state_v1|ms=2026081901|n=377,377,forward_plus_16_worlds,16,scout_rush,red,middle,37,37,6482d33993d974bc59773af70af5d049438ce21d55b68655e1740e280a7f3f00,0.248916,1.304209,11.377916,12.931041
phase11_benchmark_state_v1|ms=2026081901|n=377,377,forward_plus_32_worlds,32,scout_rush,red,middle,37,37,6482d33993d974bc59773af70af5d049438ce21d55b68655e1740e280a7f3f00,0.260208,1.424125,22.714,24.398333
phase11_benchmark_state_v1|ms=2026081901|n=377,377,forward_plus_64_worlds,64,scout_rush,red,middle,37,37,6482d33993d974bc59773af70af5d049438ce21d55b68655e1740e280a7f3f00,0.262375,1.335375,45.63525,47.233
phase11_benchmark_state_v1|ms=2026081901|n=378,378,forward_only,0,scout_rush,red,middle,37,37,ff0a9718a052ef4b8e3d0646b6ea21ddb6464ce7867a0db88aeddc94c01d6a5c,0.275542,1.479791,0.119459,1.874792
phase11_benchmark_state_v1|ms=2026081901|n=378,378,forward_plus_16_worlds,16,scout_rush,red,middle,37,37,ff0a9718a052ef4b8e3d0646b6ea21ddb6464ce7867a0db88aeddc94c01d6a5c,0.253083,1.266958,11.402959,12.923
phase11_benchmark_state_v1|ms=2026081901|n=378,378,forward_plus_32_worlds,32,scout_rush,red,middle,37,37,ff0a9718a052ef4b8e3d0646b6ea21ddb6464ce7867a0db88aeddc94c01d6a5c,0.25875,1.299709,22.86375,24.422209
phase11_benchmark_state_v1|ms=2026081901|n=378,378,forward_plus_64_worlds,64,scout_rush,red,middle,37,37,ff0a9718a052ef4b8e3d0646b6ea21ddb6464ce7867a0db88aeddc94c01d6a5c,0.259083,1.353792,45.712541,47.325416
phase11_benchmark_state_v1|ms=2026081901|n=379,379,forward_only,0,scout_rush,red,middle,38,38,caea560f3c2388713670035d66a6117a9356c26b8114125d9d07a10f0e8abeaf,0.273542,1.41825,0.121542,1.813334
phase11_benchmark_state_v1|ms=2026081901|n=379,379,forward_plus_16_worlds,16,scout_rush,red,middle,38,38,caea560f3c2388713670035d66a6117a9356c26b8114125d9d07a10f0e8abeaf,0.251208,1.256833,11.536,13.044041
phase11_benchmark_state_v1|ms=2026081901|n=379,379,forward_plus_32_worlds,32,scout_rush,red,middle,38,38,caea560f3c2388713670035d66a6117a9356c26b8114125d9d07a10f0e8abeaf,0.264333,1.3395,23.281167,24.885
phase11_benchmark_state_v1|ms=2026081901|n=379,379,forward_plus_64_worlds,64,scout_rush,red,middle,38,38,caea560f3c2388713670035d66a6117a9356c26b8114125d9d07a10f0e8abeaf,0.283583,1.728125,46.0025,48.014208
phase11_benchmark_state_v1|ms=2026081901|n=380,380,forward_only,0,scout_rush,red,late,2,2,512cacfd32d46c22a30fa3ccb2dd9e57ac7696b93d18c0145b1b636ec73466b9,0.264083,1.454542,0.014541,1.733166
phase11_benchmark_state_v1|ms=2026081901|n=380,380,forward_plus_16_worlds,16,scout_rush,red,late,2,2,512cacfd32d46c22a30fa3ccb2dd9e57ac7696b93d18c0145b1b636ec73466b9,0.24625,1.329792,4.489833,6.065875
phase11_benchmark_state_v1|ms=2026081901|n=380,380,forward_plus_32_worlds,32,scout_rush,red,late,2,2,512cacfd32d46c22a30fa3ccb2dd9e57ac7696b93d18c0145b1b636ec73466b9,0.249375,1.347958,8.994417,10.59175
phase11_benchmark_state_v1|ms=2026081901|n=380,380,forward_plus_64_worlds,64,scout_rush,red,late,2,2,512cacfd32d46c22a30fa3ccb2dd9e57ac7696b93d18c0145b1b636ec73466b9,0.259,1.43925,17.924084,19.622334
phase11_benchmark_state_v1|ms=2026081901|n=381,381,forward_only,0,scout_rush,red,late,10,10,0449fb85c0c6c393a2846b71d3a6f668dc61c99e4e5d8a0160d0e6fa04ec2426,0.276917,1.52,0.042875,1.839792
phase11_benchmark_state_v1|ms=2026081901|n=381,381,forward_plus_16_worlds,16,scout_rush,red,late,10,10,0449fb85c0c6c393a2846b71d3a6f668dc61c99e4e5d8a0160d0e6fa04ec2426,0.253375,1.343416,6.105292,7.702083
phase11_benchmark_state_v1|ms=2026081901|n=381,381,forward_plus_32_worlds,32,scout_rush,red,late,10,10,0449fb85c0c6c393a2846b71d3a6f668dc61c99e4e5d8a0160d0e6fa04ec2426,0.25225,1.406958,12.076875,13.736083
phase11_benchmark_state_v1|ms=2026081901|n=381,381,forward_plus_64_worlds,64,scout_rush,red,late,10,10,0449fb85c0c6c393a2846b71d3a6f668dc61c99e4e5d8a0160d0e6fa04ec2426,0.269,1.409458,24.271292,25.94975
phase11_benchmark_state_v1|ms=2026081901|n=382,382,forward_only,0,scout_rush,red,late,14,14,cf090e21ca6fabc9529f802254f7271de8131a858e2a419dff188c97790b2ef5,0.291708,1.56175,0.056708,1.910166
phase11_benchmark_state_v1|ms=2026081901|n=382,382,forward_plus_16_worlds,16,scout_rush,red,late,14,14,cf090e21ca6fabc9529f802254f7271de8131a858e2a419dff188c97790b2ef5,0.264542,1.357208,7.034917,8.656667
phase11_benchmark_state_v1|ms=2026081901|n=382,382,forward_plus_32_worlds,32,scout_rush,red,late,14,14,cf090e21ca6fabc9529f802254f7271de8131a858e2a419dff188c97790b2ef5,0.282584,1.553083,13.721958,15.557625
phase11_benchmark_state_v1|ms=2026081901|n=382,382,forward_plus_64_worlds,64,scout_rush,red,late,14,14,cf090e21ca6fabc9529f802254f7271de8131a858e2a419dff188c97790b2ef5,0.27675,1.464584,27.516916,29.25825
phase11_benchmark_state_v1|ms=2026081901|n=383,383,forward_only,0,scout_rush,red,late,17,17,70ab5e8d55fe955b1e957b65a2d10fdc79ab8258195cdacb47e2df70ff8e6dec,0.280375,1.562417,0.062125,1.904917
phase11_benchmark_state_v1|ms=2026081901|n=383,383,forward_plus_16_worlds,16,scout_rush,red,late,17,17,70ab5e8d55fe955b1e957b65a2d10fdc79ab8258195cdacb47e2df70ff8e6dec,0.255,1.354917,7.623416,9.233333
phase11_benchmark_state_v1|ms=2026081901|n=383,383,forward_plus_32_worlds,32,scout_rush,red,late,17,17,70ab5e8d55fe955b1e957b65a2d10fdc79ab8258195cdacb47e2df70ff8e6dec,0.259291,1.404875,15.004042,16.668208
phase11_benchmark_state_v1|ms=2026081901|n=383,383,forward_plus_64_worlds,64,scout_rush,red,late,17,17,70ab5e8d55fe955b1e957b65a2d10fdc79ab8258195cdacb47e2df70ff8e6dec,0.258917,1.43175,30.034916,31.725583
phase11_benchmark_state_v1|ms=2026081901|n=384,384,forward_only,0,scout_rush,red,late,19,19,c1c98191916053bd8c9440ba8e10fd0fcca464f1ce51f225bbda9ee76828246c,0.27625,1.449333,0.070667,1.79625
phase11_benchmark_state_v1|ms=2026081901|n=384,384,forward_plus_16_worlds,16,scout_rush,red,late,19,19,c1c98191916053bd8c9440ba8e10fd0fcca464f1ce51f225bbda9ee76828246c,0.2535,1.278083,8.0845,9.616083
phase11_benchmark_state_v1|ms=2026081901|n=384,384,forward_plus_32_worlds,32,scout_rush,red,late,19,19,c1c98191916053bd8c9440ba8e10fd0fcca464f1ce51f225bbda9ee76828246c,0.263959,1.427125,15.883916,17.575
phase11_benchmark_state_v1|ms=2026081901|n=384,384,forward_plus_64_worlds,64,scout_rush,red,late,19,19,c1c98191916053bd8c9440ba8e10fd0fcca464f1ce51f225bbda9ee76828246c,0.269125,1.4545,31.428292,33.151917
phase11_benchmark_state_v1|ms=2026081901|n=385,385,forward_only,0,scout_rush,red,late,21,21,91829fa7d3039d60b1b181dcf6ac7b0b136187c16b237607e5082be034781bb2,0.285416,1.609417,0.077375,1.972208
phase11_benchmark_state_v1|ms=2026081901|n=385,385,forward_plus_16_worlds,16,scout_rush,red,late,21,21,91829fa7d3039d60b1b181dcf6ac7b0b136187c16b237607e5082be034781bb2,0.256,1.410625,8.312292,9.978917
